algorithm_name,makespan,cost,energy,dataset_used
SA_MultiObjective,178.4554,979.8688,40322.8188,task40
SA_MultiObjective,142.8977,888.4295,37469.6473,task40
SA_MultiObjective,145.4174,1005.7980,46992.3272,task40
SA_MultiObjective,135.1027,870.7676,40892.7967,task40
SA_MultiObjective,168.6033,992.1909,42093.0925,task40
SA_MultiObjective,158.0243,1061.9118,45756.5102,task40
SA_MultiObjective,141.4138,963.3338,37595.8463,task40
SA_MultiObjective,151.1613,898.6771,44029.8047,task40
SA_MultiObjective,150.4129,971.5903,42807.8463,task40
SA_MultiObjective,185.1366,969.6468,42601.0240,task40
SA_MultiObjective,167.2485,972.9032,42725.0198,task40
SA_MultiObjective,134.4007,872.1536,42772.0688,task40
SA_MultiObjective,146.9574,966.2253,39583.3232,task40
SA_MultiObjective,189.2669,993.2143,41467.1778,task40
SA_MultiObjective,137.6692,803.4114,35853.6443,task40
SA_MultiObjective,155.9545,775.1138,42463.8526,task40
SA_MultiObjective,181.5765,1006.4401,46236.5703,task40
SA_MultiObjective,173.6239,901.4434,47642.7031,task40
SA_MultiObjective,173.4910,995.8291,44801.0753,task40
SA_MultiObjective,141.6709,957.1956,37169.8105,task40
SA_MultiObjective,181.5739,869.0401,42262.7819,task40
SA_MultiObjective,116.3193,835.1293,35799.7135,task40
SA_MultiObjective,159.2523,992.1025,40205.1953,task40
SA_MultiObjective,211.2606,999.9327,49480.4175,task40
SA_MultiObjective,152.1923,951.7674,35555.5150,task40
SA_MultiObjective,143.2438,919.6317,45131.0766,task40
SA_MultiObjective,181.2343,862.4407,40102.6815,task40
SA_MultiObjective,164.2429,934.7468,40255.5027,task40
SA_MultiObjective,184.4711,932.0707,51162.1207,task40
SA_MultiObjective,150.1444,978.0606,41002.0748,task40
SA_MultiObjective,137.3229,989.8332,44328.9379,task40
SA_MultiObjective,152.1423,874.1217,42771.0377,task40
SA_MultiObjective,166.2950,820.2143,37807.2869,task40
SA_MultiObjective,144.4141,837.3421,33063.1405,task40
SA_MultiObjective,153.8840,979.0582,47414.8815,task40
SA_MultiObjective,156.8063,962.5686,44733.6418,task40
SA_MultiObjective,165.2552,946.5309,42491.4035,task40
SA_MultiObjective,166.2239,1017.4406,44890.2105,task40
SA_MultiObjective,169.7361,841.6605,41556.2558,task40
SA_MultiObjective,156.8305,946.8674,36416.1061,task40
SA_MultiObjective,162.0716,865.8592,38431.0835,task40
SA_MultiObjective,179.6678,1017.8659,39825.6835,task40
SA_MultiObjective,180.0198,1022.0663,44786.2031,task40
SA_MultiObjective,134.3635,812.5808,38004.2389,task40
SA_MultiObjective,137.7923,828.9480,36854.0156,task40
SA_MultiObjective,139.4392,859.6823,33572.7340,task40
SA_MultiObjective,169.9234,966.3727,47937.5500,task40
SA_MultiObjective,149.1887,862.7449,42667.5808,task40
SA_MultiObjective,172.5833,961.8314,45879.1238,task40
SA_MultiObjective,199.6479,989.6956,43236.0059,task40
SA_MultiObjective,139.4259,894.5793,32089.6085,task40
SA_MultiObjective,144.3595,947.7932,44788.7561,task40
SA_MultiObjective,168.3938,1019.2438,42218.1783,task40
SA_MultiObjective,140.4492,842.0401,38157.0907,task40
SA_MultiObjective,195.7548,932.8093,37881.9286,task40
SA_MultiObjective,160.2951,989.2282,42125.3104,task40
SA_MultiObjective,149.2926,912.7931,39550.9990,task40
SA_MultiObjective,138.5664,865.9401,36899.8426,task40
SA_MultiObjective,162.6939,960.2569,47705.4868,task40
SA_MultiObjective,148.3524,941.4117,50709.2196,task40
SA_MultiObjective,166.3706,959.7788,41928.4687,task40
SA_MultiObjective,171.9462,970.4401,49191.2416,task40
SA_MultiObjective,185.4641,983.2053,49227.8431,task40
SA_MultiObjective,139.9886,899.8459,47913.3333,task40
SA_MultiObjective,168.7855,934.8592,42478.0686,task40
SA_MultiObjective,159.3633,819.6709,46446.8372,task40
SA_MultiObjective,139.5315,943.9373,38564.5040,task40
SA_MultiObjective,156.8955,938.4804,46211.4990,task40
SA_MultiObjective,163.0122,955.6650,46572.7133,task40
SA_MultiObjective,164.2149,985.5838,48461.3906,task40
SA_MultiObjective,161.7086,880.4929,48004.8195,task40
SA_MultiObjective,174.7903,1061.2041,47660.4444,task40
SA_MultiObjective,156.6565,885.8146,34104.8575,task40
SA_MultiObjective,138.2736,1093.2826,46890.0380,task40
SA_MultiObjective,143.1089,805.4717,40646.8148,task40
SA_MultiObjective,138.3242,857.8339,37962.0718,task40
SA_MultiObjective,162.7713,880.3321,40229.0244,task40
SA_MultiObjective,156.2328,869.8150,39500.8069,task40
SA_MultiObjective,149.7227,816.1621,33039.0224,task40
SA_MultiObjective,161.5273,991.4277,41475.5422,task40
SA_MultiObjective,157.1763,932.3157,45421.1563,task40
SA_MultiObjective,174.3804,879.5142,46281.8981,task40
SA_MultiObjective,144.5852,959.3590,43274.5611,task40
SA_MultiObjective,153.9809,876.3149,42574.8714,task40
SA_MultiObjective,132.6623,802.4604,41684.0593,task40
SA_MultiObjective,187.1142,1072.8927,52694.8627,task40
SA_MultiObjective,144.2192,897.3572,50729.9644,task40
SA_MultiObjective,136.7275,834.7970,35214.4722,task40
SA_MultiObjective,190.1110,977.3665,40529.7884,task40
SA_MultiObjective,141.2562,945.7603,38945.6459,task40
SA_MultiObjective,152.2118,929.7880,39920.2415,task40
SA_MultiObjective,183.0798,933.8896,48677.7625,task40
SA_MultiObjective,164.7217,957.9110,48576.5836,task40
SA_MultiObjective,169.9707,918.4419,43631.3105,task40
SA_MultiObjective,141.7219,788.7995,34042.5547,task40
SA_MultiObjective,123.9055,953.8214,36183.7966,task40
SA_MultiObjective,167.1999,1014.8984,49247.1211,task40
SA_MultiObjective,128.4244,959.8711,38735.3467,task40
SA_MultiObjective,167.2210,972.2971,41478.6942,task40
SA_MultiObjective,178.1069,903.8004,43713.5851,task40
MOWOA,257.3911,396.0224,33824.9464,task40
MOWOA,311.3474,404.1401,33793.7150,task40
MOWOA,481.8777,427.6518,38263.8404,task40
MOWOA,204.7455,408.1150,32327.4395,task40
MOWOA,375.9621,376.6211,32452.5438,task40
MOWOA,292.6703,402.3709,33102.4598,task40
MOWOA,517.7408,432.2274,39232.3088,task40
MOWOA,276.1576,400.9672,33269.3352,task40
MOWOA,250.3551,412.1577,34258.2392,task40
MOWOA,421.9305,418.7592,36836.4187,task40
MOWOA,283.6703,398.9885,33473.2719,task40
MOWOA,439.1774,366.5951,33833.1523,task40
MOWOA,411.8293,372.2404,32619.6233,task40
MOWOA,299.0281,395.0387,33977.6203,task40
MOWOA,336.2001,388.0466,32291.2440,task40
MOWOA,274.9099,392.8148,33402.2445,task40
MOWOA,276.1622,400.3204,33688.7293,task40
MOWOA,454.4553,363.8060,33497.3561,task40
MOWOA,265.8711,398.5828,34049.4352,task40
MOWOA,298.6528,391.9942,26472.7332,task40
MOWOA,313.5486,392.7706,32976.7978,task40
MOWOA,407.6703,372.0578,31538.4241,task40
MOWOA,306.0868,393.9947,32811.4917,task40
MOWOA,409.7896,381.1279,32604.1484,task40
MOWOA,373.6703,385.9768,32998.2606,task40
MOWOA,224.9365,422.7913,30843.8900,task40
MOWOA,323.0736,389.8798,32682.4580,task40
MOWOA,313.8146,392.4471,33345.5941,task40
MOWOA,279.7047,425.6550,33121.9458,task40
MOWOA,330.5535,417.9274,36667.1756,task40
MOWOA,278.7102,393.5336,32699.5892,task40
MOWOA,435.6703,366.7974,32691.4220,task40
MOWOA,281.4234,394.5052,29081.6793,task40
MOWOA,258.0335,396.0934,33781.8744,task40
MOWOA,280.8638,408.6085,34779.2311,task40
MOWOA,425.6088,369.3519,32628.5600,task40
MOWOA,305.2345,394.7399,33552.3471,task40
MOWOA,321.6157,388.8316,30306.8583,task40
MOWOA,268.1120,399.8448,32702.4166,task40
MOWOA,350.6088,385.6265,31924.7900,task40
MOWOA,303.7440,415.0113,35763.3900,task40
MOWOA,254.1185,396.9189,33556.9043,task40
MOWOA,299.5098,404.3404,35207.5416,task40
MOWOA,222.5412,408.3178,31849.2058,task40
MOWOA,236.6441,400.3347,33344.6923,task40
MOWOA,374.1982,414.3947,36739.5746,task40
MOWOA,256.2413,397.0969,34166.8789,task40
MOWOA,273.9616,417.7508,33644.3869,task40
MOWOA,195.4363,416.4790,29106.3306,task40
MOWOA,360.4883,417.1419,36478.5155,task40
MOWOA,314.4529,391.9986,32990.2222,task40
MOWOA,287.6090,437.8136,34104.6641,task40
MOWOA,332.2075,388.6930,32347.1374,task40
MOWOA,299.0281,388.7827,33817.1866,task40
MOWOA,320.8143,390.0499,33124.1202,task40
MOWOA,206.5644,410.7681,30868.6854,task40
MOWOA,365.8053,380.7436,32064.5959,task40
MOWOA,284.2686,397.3961,33848.2355,task40
MOWOA,260.2542,401.4276,32664.5326,task40
MOWOA,228.1730,403.5850,31924.6615,task40
MOWOA,265.3030,400.6191,32601.9558,task40
MOWOA,281.2083,398.4553,33411.5598,task40
MOWOA,335.1438,426.7698,33310.4513,task40
MOWOA,254.9853,413.7274,34009.0388,task40
MOWOA,255.4041,395.8399,33630.7841,task40
MOWOA,384.7327,407.6669,33023.3195,task40
MOWOA,319.2467,384.8788,31871.3885,task40
MOWOA,288.2792,393.2344,30558.0305,task40
MOWOA,345.4234,385.9958,32445.3002,task40
MOWOA,431.1427,368.2069,32897.3374,task40
MOWOA,240.6777,405.6313,33100.8907,task40
MOWOA,321.2943,413.9869,30189.9422,task40
MOWOA,265.3066,421.2663,33664.9104,task40
MOWOA,385.2709,381.5231,31769.4692,task40
MOWOA,357.4150,381.3877,31438.2428,task40
MOWOA,278.7761,424.8123,34452.3230,task40
MOWOA,263.4748,413.3508,34548.3037,task40
MOWOA,299.8913,429.6491,35669.4264,task40
MOWOA,339.2792,386.8158,33189.7944,task40
MOWOA,318.6240,391.7871,33089.0393,task40
MOWOA,277.4558,412.0658,34997.9156,task40
MOWOA,252.5815,399.7549,34177.4232,task40
MOWOA,259.8755,401.1375,31674.1923,task40
MOWOA,365.2467,379.9970,29523.0188,task40
MOWOA,387.5098,414.6877,36017.3905,task40
MOWOA,318.8146,386.7407,31564.0840,task40
MOWOA,305.9086,390.9719,27358.9796,task40
MOWOA,349.2748,432.9255,33345.7870,task40
MOWOA,295.6151,405.8228,33279.3478,task40
MOWOA,315.6703,423.7590,31383.7115,task40
MOWOA,235.7435,406.5960,31819.3044,task40
MOWOA,255.1986,395.4943,33361.2414,task40
MOWOA,268.4293,401.7869,33660.5477,task40
MOWOA,408.5887,372.8133,32101.7298,task40
MOWOA,243.0413,403.5902,29402.2920,task40
MOWOA,366.6703,381.0143,32310.1186,task40
MOWOA,232.5424,415.6600,32903.5364,task40
MOWOA,253.7710,402.7773,31880.9244,task40
MOWOA,341.7951,384.8443,31462.1626,task40
MOWOA,339.2792,381.7576,32946.8114,task40
WOASA,788.3187,1170.8478,55382.0409,task40
WOASA,484.6764,933.8798,46693.6173,task40
WOASA,628.2220,1224.0500,61865.9882,task40
WOASA,522.1100,1261.9297,61247.7318,task40
WOASA,420.4554,1032.1664,49047.3907,task40
WOASA,781.6100,1452.9913,64339.8219,task40
WOASA,348.0331,1080.7916,53869.0772,task40
WOASA,602.0607,1068.6688,51160.5368,task40
WOASA,503.2078,1379.1694,62702.8986,task40
WOASA,516.0503,1286.5326,57808.7631,task40
WOASA,602.5152,1347.9641,62324.2032,task40
WOASA,508.5332,1291.2935,56673.2478,task40
WOASA,466.6498,1117.6888,59524.6125,task40
WOASA,388.9865,1160.9223,52451.1399,task40
WOASA,463.2466,1228.9486,55144.6553,task40
WOASA,549.4952,1264.2826,62167.9347,task40
WOASA,573.6290,1196.6343,55598.2914,task40
WOASA,480.9791,1135.1461,52336.5542,task40
WOASA,513.6541,1358.1094,62216.9560,task40
WOASA,461.0426,1224.6474,51404.4311,task40
WOASA,516.5227,1142.4502,53437.9105,task40
WOASA,451.5664,1126.4603,49627.9897,task40
WOASA,358.7191,1082.1858,50974.3574,task40
WOASA,813.0739,1326.7187,59062.3821,task40
WOASA,480.0189,1295.7743,62374.8988,task40
WOASA,390.8159,1198.6664,52072.3398,task40
WOASA,489.6261,1133.5348,51915.0992,task40
WOASA,416.5407,1280.1825,58620.3804,task40
WOASA,625.6688,1205.1464,54006.2361,task40
WOASA,433.9943,1230.7181,54587.3690,task40
WOASA,383.2913,1041.9792,50376.2101,task40
WOASA,497.1053,1002.5972,49026.5370,task40
WOASA,578.4288,1389.3693,62238.0725,task40
WOASA,666.5000,1148.5189,55165.3797,task40
WOASA,402.4155,1149.4482,55582.3428,task40
WOASA,393.3654,1043.3312,48886.2614,task40
WOASA,435.7285,1121.7717,56846.1702,task40
WOASA,446.8087,1158.8814,52459.3538,task40
WOASA,271.6988,1086.5509,48441.8122,task40
WOASA,753.9070,1355.9864,62975.0209,task40
WOASA,384.2760,1231.6826,57257.3018,task40
WOASA,601.1480,1237.4140,52658.9042,task40
WOASA,387.8434,1199.7773,50943.6746,task40
WOASA,639.9863,1204.7048,53884.3552,task40
WOASA,501.3500,1238.4103,56030.1176,task40
WOASA,393.4175,1304.7694,60371.4168,task40
WOASA,614.3443,1322.9203,59060.0042,task40
WOASA,455.3700,1211.6745,60687.3190,task40
WOASA,694.5350,1307.9372,61817.3679,task40
WOASA,378.8102,1373.7879,65340.6428,task40
WOASA,569.5009,1197.2520,54427.4956,task40
WOASA,678.9829,1176.3436,56897.2369,task40
WOASA,626.6884,1392.6662,68605.8198,task40
WOASA,334.4392,1101.2601,47314.6689,task40
WOASA,494.3026,1142.4923,54810.7946,task40
WOASA,416.2742,1314.6034,58772.8764,task40
WOASA,450.4952,1236.2275,59680.6646,task40
WOASA,583.9851,1198.1291,56045.4323,task40
WOASA,508.1764,1231.7685,64097.5029,task40
WOASA,430.4117,1224.4753,58705.2128,task40
WOASA,910.9089,1416.5019,64033.3091,task40
WOASA,346.2139,1231.6819,61683.7189,task40
WOASA,774.9431,1443.7471,68407.1814,task40
WOASA,584.0095,1391.9956,60399.9119,task40
WOASA,415.0986,1119.8028,54942.8642,task40
WOASA,390.2211,1025.0103,45859.2853,task40
WOASA,562.2417,1235.6144,60234.9428,task40
WOASA,515.9924,1448.5918,68609.4031,task40
WOASA,612.1015,1281.2408,56517.6304,task40
WOASA,603.0521,1237.1452,55769.1157,task40
WOASA,405.7676,1265.8651,58090.3519,task40
WOASA,449.0926,1337.8459,59456.8455,task40
WOASA,382.1765,1246.5706,55940.4430,task40
WOASA,497.5652,1323.3519,61697.2863,task40
WOASA,400.9431,1150.2947,52118.1823,task40
WOASA,284.7721,1011.3894,45210.1661,task40
WOASA,434.2016,1380.8647,61395.8629,task40
WOASA,519.9411,1317.6094,60851.2629,task40
WOASA,492.2466,1204.9799,59712.3231,task40
WOASA,363.0341,1121.2653,52545.9671,task40
WOASA,572.1490,1321.1889,63848.9351,task40
WOASA,745.8719,1441.5475,70416.1634,task40
WOASA,647.0023,1255.0111,54619.3259,task40
WOASA,377.4952,1198.8308,55011.5558,task40
WOASA,507.9335,1193.7005,47793.0984,task40
WOASA,479.2131,1177.5741,56667.8966,task40
WOASA,377.5178,1195.0896,58320.9226,task40
WOASA,588.4383,1222.5754,57259.6666,task40
WOASA,497.3586,1273.9023,54478.4071,task40
WOASA,535.7817,1333.6949,61601.0311,task40
WOASA,385.5727,1171.4071,56807.2722,task40
WOASA,622.5578,1163.1948,57938.5907,task40
WOASA,245.8757,987.8637,45611.4213,task40
WOASA,610.3833,1409.6832,64310.7307,task40
WOASA,531.7674,1285.3905,57778.4658,task40
WOASA,413.6906,1137.6532,50613.6889,task40
WOASA,605.9108,1259.5182,57884.1428,task40
WOASA,641.6204,1310.9853,56751.8986,task40
WOASA,544.6081,1411.9390,60154.3268,task40
WOASA,439.7978,1152.4563,55019.3831,task40
WOARDA,187.0875,911.7221,41050.9381,task40
WOARDA,436.9668,1311.4873,60424.6411,task40
WOARDA,372.0470,1223.3427,60985.2937,task40
WOARDA,213.5304,842.9369,43384.7189,task40
WOARDA,301.1006,976.6694,43473.2217,task40
WOARDA,437.1833,1341.0391,62621.0689,task40
WOARDA,335.1547,1085.3085,53049.6579,task40
WOARDA,328.5544,1132.2313,56012.5769,task40
WOARDA,227.8937,866.2003,47262.1406,task40
WOARDA,286.9451,1355.6949,62845.7653,task40
WOARDA,523.1101,1330.7791,60024.3744,task40
WOARDA,203.3710,886.4042,41282.1509,task40
WOARDA,162.3959,710.5765,37078.8057,task40
WOARDA,235.0241,1018.5812,47894.5448,task40
WOARDA,162.6026,828.4560,46904.1834,task40
WOARDA,221.2080,1037.9768,46869.9367,task40
WOARDA,373.7498,1188.9463,58125.4972,task40
WOARDA,208.6550,847.8992,39306.7453,task40
WOARDA,230.5922,1003.7556,44135.2126,task40
WOARDA,350.7240,1399.9267,66283.2316,task40
WOARDA,202.2352,903.9788,46871.3438,task40
WOARDA,400.5464,1206.6778,50134.4672,task40
WOARDA,168.3884,801.4677,39052.1537,task40
WOARDA,270.6983,1069.6321,46903.1629,task40
WOARDA,461.9089,1401.1022,63871.7360,task40
WOARDA,420.4599,1233.6155,65868.9781,task40
WOARDA,298.4839,1169.4508,53836.3521,task40
WOARDA,466.7148,1206.4525,59474.0706,task40
WOARDA,245.9272,911.7327,34683.0455,task40
WOARDA,658.6266,1449.4362,70503.5150,task40
WOARDA,532.4041,1101.1767,61089.4207,task40
WOARDA,186.0485,658.1268,37569.5841,task40
WOARDA,170.3911,763.4958,29086.5480,task40
WOARDA,262.3728,1141.8171,48532.3234,task40
WOARDA,229.6957,964.5292,46341.0168,task40
WOARDA,222.6212,970.4168,50446.7886,task40
WOARDA,355.5373,1141.2526,52754.1275,task40
WOARDA,221.2058,742.6972,40460.3895,task40
WOARDA,241.3595,1136.1051,46989.8458,task40
WOARDA,358.0831,989.4684,47848.7136,task40
WOARDA,318.5056,1198.0807,53794.9492,task40
WOARDA,422.1575,1102.2083,52507.6352,task40
WOARDA,448.6044,1238.2195,57989.1785,task40
WOARDA,318.2367,1160.9892,52029.0998,task40
WOARDA,247.3400,1030.7281,48436.3558,task40
WOARDA,358.0613,1213.2869,57203.2104,task40
WOARDA,176.6015,871.2857,39117.4817,task40
WOARDA,305.2223,1098.9157,53439.8238,task40
WOARDA,444.0085,1153.9893,58728.0483,task40
WOARDA,189.3571,819.2546,41470.2611,task40
WOARDA,352.7116,1487.4157,63959.7526,task40
WOARDA,211.6739,1160.2579,47149.9984,task40
WOARDA,580.3688,1359.3928,63263.1951,task40
WOARDA,179.4234,717.8242,36411.5904,task40
WOARDA,483.7621,1348.8243,59564.7204,task40
WOARDA,251.4528,1152.4921,59085.9195,task40
WOARDA,349.5251,1350.8371,61534.1379,task40
WOARDA,334.5540,1321.5467,57876.8930,task40
WOARDA,291.3860,1094.2895,46968.7975,task40
WOARDA,315.4801,1273.0377,54673.9026,task40
WOARDA,310.9070,1158.1598,54427.9815,task40
WOARDA,297.4381,1224.0103,58562.9616,task40
WOARDA,286.0541,1421.6316,67295.2359,task40
WOARDA,345.4267,1319.0703,61617.6093,task40
WOARDA,293.4638,1177.4268,55748.7247,task40
WOARDA,227.2562,792.4734,33553.2911,task40
WOARDA,369.6805,1209.0220,53688.7437,task40
WOARDA,288.1142,1165.6552,53107.4255,task40
WOARDA,228.7314,853.0626,48327.2943,task40
WOARDA,252.6831,995.1159,53530.4193,task40
WOARDA,301.9118,814.6969,37662.5588,task40
WOARDA,363.7480,1182.2815,57952.6721,task40
WOARDA,205.8781,877.6875,41463.6770,task40
WOARDA,241.8720,1093.4876,51828.4018,task40
WOARDA,377.3956,1445.0464,70140.2671,task40
WOARDA,374.7087,1288.9438,56041.9402,task40
WOARDA,420.1717,1276.7731,59941.2259,task40
WOARDA,406.4819,1234.7003,61545.9842,task40
WOARDA,331.0310,1175.2514,63554.1025,task40
WOARDA,160.4372,804.3028,32165.6829,task40
WOARDA,268.7466,1167.0423,55447.4569,task40
WOARDA,282.5184,1096.3237,51447.0229,task40
WOARDA,383.0436,1107.3784,54388.4826,task40
WOARDA,295.3865,1010.0406,51129.6673,task40
WOARDA,317.8752,1105.1426,52257.4733,task40
WOARDA,264.1992,1176.4697,60681.3858,task40
WOARDA,398.1077,1478.7041,70943.9893,task40
WOARDA,303.1631,1030.2784,52395.8891,task40
WOARDA,341.5529,1187.5658,54084.7168,task40
WOARDA,322.2236,1152.7324,56717.9971,task40
WOARDA,390.7334,1306.8597,61842.2127,task40
WOARDA,228.1539,727.9238,40597.9355,task40
WOARDA,219.0951,1033.1042,40824.5379,task40
WOARDA,219.4008,948.4061,46958.0023,task40
WOARDA,234.5986,906.8036,49298.5705,task40
WOARDA,342.6717,1164.3544,58724.1922,task40
WOARDA,288.2802,1147.3817,46109.2538,task40
WOARDA,162.4335,816.2063,37658.1850,task40
WOARDA,247.3563,1107.1152,47360.3158,task40
WOARDA,325.7969,1206.6034,57730.7933,task40
RDA,268.4494,880.9358,45654.5715,task40
RDA,234.8368,1140.5433,48054.9713,task40
RDA,296.5238,1316.2822,58460.6058,task40
RDA,212.0910,801.9841,39485.2695,task40
RDA,365.2504,1243.6003,61916.3544,task40
RDA,227.8358,788.7561,39317.1231,task40
RDA,276.8855,1020.9429,48013.1152,task40
RDA,299.0392,998.0559,52318.8066,task40
RDA,220.2466,785.0252,42416.4438,task40
RDA,325.5078,827.6454,38496.4102,task40
RDA,297.7706,1172.0713,55459.3664,task40
RDA,222.5887,898.4011,45810.2391,task40
RDA,339.3541,1064.1417,48886.3723,task40
RDA,247.8992,862.9004,44575.0629,task40
RDA,304.0180,870.7333,47838.7818,task40
RDA,283.1120,1017.6641,46613.0099,task40
RDA,212.3825,825.1566,39235.2435,task40
RDA,255.2506,924.4989,45819.6106,task40
RDA,236.9629,819.0258,43073.7562,task40
RDA,276.0063,840.4592,43631.5147,task40
RDA,240.9782,888.6096,43296.5775,task40
RDA,400.6448,1194.7049,45390.8073,task40
RDA,434.1339,1234.2235,56033.3007,task40
RDA,221.4445,1002.3305,47626.6406,task40
RDA,211.9671,923.5918,41380.5659,task40
RDA,256.6290,884.3828,39406.0466,task40
RDA,365.8642,959.1006,45408.5789,task40
RDA,405.8956,1381.1420,69185.1373,task40
RDA,299.0854,1218.8997,60966.9425,task40
RDA,319.7419,1154.6985,56612.7634,task40
RDA,268.6976,1121.3956,54412.9771,task40
RDA,367.5777,1364.3734,65013.1573,task40
RDA,314.8871,1174.6345,54143.6269,task40
RDA,202.5899,915.9069,43314.0472,task40
RDA,338.5801,1077.4068,46686.1239,task40
RDA,285.0721,926.3691,53106.4307,task40
RDA,229.7750,1014.0079,50176.5637,task40
RDA,292.8064,823.5462,37603.5463,task40
RDA,430.9351,1053.4171,54445.4801,task40
RDA,329.9045,914.5121,38856.0460,task40
RDA,228.6783,863.9001,42240.6614,task40
RDA,266.8510,1051.5234,51587.2479,task40
RDA,283.0425,1271.6263,63699.0868,task40
RDA,421.1082,1016.6927,48258.8890,task40
RDA,283.7618,826.3568,40298.7324,task40
RDA,206.7217,787.4568,40544.2849,task40
RDA,317.7709,894.5602,43747.9182,task40
RDA,231.9471,964.7098,38475.1122,task40
RDA,252.1366,876.9669,42317.7836,task40
RDA,246.3861,805.8489,43199.1444,task40
RDA,285.0930,955.7898,44618.9082,task40
RDA,303.4030,1310.0616,64704.0753,task40
RDA,244.7601,948.0938,48504.0466,task40
RDA,451.3519,1362.0707,67279.0713,task40
RDA,406.9829,1365.2733,69789.5117,task40
RDA,276.2040,871.4616,44965.7324,task40
RDA,278.5180,1195.1162,57701.8543,task40
RDA,292.9522,1139.4044,50866.3064,task40
RDA,294.4890,1135.7544,57624.9006,task40
RDA,290.8662,1226.9407,53098.7600,task40
RDA,412.3567,959.9461,50374.0501,task40
RDA,244.3541,801.4065,34601.9318,task40
RDA,239.0633,859.6917,36344.0116,task40
RDA,280.4936,914.3456,46936.0021,task40
RDA,250.4616,938.5131,37847.1397,task40
RDA,246.4956,1016.1503,47946.0911,task40
RDA,246.1607,842.8822,48747.6430,task40
RDA,289.0924,749.0077,41176.5774,task40
RDA,205.4332,867.0317,41692.1401,task40
RDA,252.8380,856.1841,41017.1299,task40
RDA,278.9055,818.8725,41868.4819,task40
RDA,243.2123,894.9157,35972.0680,task40
RDA,297.4952,983.9130,51424.1463,task40
RDA,291.8938,1160.9069,53829.1082,task40
RDA,328.8311,1209.0673,55645.7944,task40
RDA,379.3510,947.7085,40782.3562,task40
RDA,261.3381,1054.7221,58077.3925,task40
RDA,342.2844,840.9032,42954.8986,task40
RDA,268.3548,913.1993,34409.6718,task40
RDA,434.4285,1102.4998,60918.8156,task40
RDA,249.9041,913.2518,45256.7853,task40
RDA,343.2049,1142.3994,53420.6397,task40
RDA,268.3244,811.3441,43379.5089,task40
RDA,242.3867,805.0873,41027.3186,task40
RDA,248.8235,878.4407,41763.8476,task40
RDA,434.6511,1099.5152,53453.0215,task40
RDA,372.4776,1043.0828,50131.7966,task40
RDA,287.4589,1191.2422,60694.0537,task40
RDA,475.6811,1326.2879,61657.5106,task40
RDA,207.0720,823.5526,33437.3958,task40
RDA,265.3899,994.9710,44364.0356,task40
RDA,288.9532,890.9729,39932.3537,task40
RDA,229.7976,826.1879,41155.2986,task40
RDA,290.7371,1050.9692,55163.6996,task40
RDA,345.7819,1248.0060,64054.1336,task40
RDA,320.6023,1318.3788,67297.2266,task40
RDA,362.2874,1113.3919,52020.1736,task40
RDA,343.3634,1286.7521,58591.1790,task40
RDA,264.3738,1195.3754,54641.2788,task40
RDA,224.5720,924.6232,41708.4609,task40
SA_MultiObjective,334.6326,2309.3647,98427.6139,task80
SA_MultiObjective,331.9318,2532.6679,101042.4592,task80
SA_MultiObjective,394.4405,2688.6975,99345.8876,task80
SA_MultiObjective,342.7437,2476.1291,107215.6972,task80
SA_MultiObjective,360.3923,2499.3207,112716.9929,task80
SA_MultiObjective,365.9627,2303.2723,103607.9376,task80
SA_MultiObjective,367.7076,2477.8980,109440.4569,task80
SA_MultiObjective,341.8387,2286.3092,94764.4030,task80
SA_MultiObjective,321.8572,2455.2401,107702.8163,task80
SA_MultiObjective,346.7346,2471.4750,113960.6323,task80
SA_MultiObjective,383.3983,2521.2947,110944.7106,task80
SA_MultiObjective,354.7986,2663.1030,104791.6990,task80
SA_MultiObjective,313.8431,2382.9761,104024.2756,task80
SA_MultiObjective,377.7763,2592.7809,121832.5978,task80
SA_MultiObjective,317.5691,2585.6439,111836.2814,task80
SA_MultiObjective,298.5516,2222.6088,91156.2983,task80
SA_MultiObjective,374.3456,2085.8891,105483.0834,task80
SA_MultiObjective,349.1794,2407.2162,99379.5329,task80
SA_MultiObjective,308.4486,2318.1538,108367.9593,task80
SA_MultiObjective,364.4439,2359.1011,97254.0060,task80
SA_MultiObjective,369.5956,2441.5896,106660.3591,task80
SA_MultiObjective,348.2061,2476.5674,108608.4312,task80
SA_MultiObjective,272.6216,2215.2401,96610.2525,task80
SA_MultiObjective,318.9102,2330.2316,102320.9183,task80
SA_MultiObjective,311.2713,2453.6864,105812.9380,task80
SA_MultiObjective,346.2350,2410.7299,98755.5562,task80
SA_MultiObjective,337.6649,2479.6666,108916.9329,task80
SA_MultiObjective,371.2750,2446.9132,100342.9297,task80
SA_MultiObjective,336.0544,2080.4800,109655.1463,task80
SA_MultiObjective,299.9730,2338.1069,99100.1043,task80
SA_MultiObjective,314.4521,2478.2827,121016.0182,task80
SA_MultiObjective,391.2290,2555.5532,108660.3604,task80
SA_MultiObjective,333.6314,2463.1805,94397.3924,task80
SA_MultiObjective,331.8009,2525.9367,104022.9442,task80
SA_MultiObjective,389.3007,2486.1135,117134.9712,task80
SA_MultiObjective,319.9516,2501.3591,112152.7469,task80
SA_MultiObjective,313.5325,2349.5481,107508.2987,task80
SA_MultiObjective,352.4423,2380.1202,94584.4520,task80
